,0,1
0,3.752319109461966,0.0
1,3.2637600494743344,0.4695476370988125
2,4.206349206349206,0.46146070255243804
3,3.712636569779426,0.4675259034622184
4,4.7557204700061835,0.9593126105635583
5,3.229746444032158,0.9764973464746024
6,3.744073386930529,0.9633560778367455
7,4.191919191919191,0.9623452110184484
8,6.285301999587713,1.460702552438717
9,3.2488146773861053,1.478392721758908
10,3.737373737373737,1.4667677533484964
11,6.790867862296434,1.4667677533484964
12,4.237786023500309,1.4682840535759412
13,5.759637188208616,1.4662623199393483
14,4.763450834879405,1.4900176901693207
15,5.209235209235209,1.4834470558503923
16,2.60204081632653,1.8984078847611832
17,7.3356009070294785,1.945413191811979
18,6.750154607297464,1.9499620924943146
19,4.229024943310657,1.9661359615870615
20,6.26881055452484,1.9646196613596165
21,3.745104102246959,1.9686631286328027
22,3.2488146773861053,1.9625979277230223
23,5.82354153782725,1.970684862269396
24,5.230364873222015,1.9737174627242862
25,4.761904761904761,1.9757391963608792
26,2.6056483199340335,2.3952489259540055
27,8.306534735106162,2.4154662623199394
28,3.2307771593485874,2.466009603234774
29,6.276025561739846,2.4594389689158453
30,7.8308596165739015,2.45489006823351
31,7.338177695320551,2.4614607025524387
32,5.756545042259327,2.463987869598181
33,4.744897959183673,2.468031336871367
34,5.233457019171305,2.4700530705079613
35,3.7311894454751586,2.469042203689664
36,4.205833848690991,2.469042203689664
37,6.792413935271078,2.4751074045994446
38,2.5706039991754275,2.9021986353297953
39,8.31581117295403,2.9037149355572405
40,2.137188208616779,2.9370735405610313
41,3.243145743145743,2.9618397776093004
42,7.35621521335807,2.942127874652515
43,4.238301381158523,2.9532474096537786
44,6.304370232941659,2.945665908516553
45,7.803030303030302,2.9537528430629267
46,4.756751185322613,2.9618397776093004
47,3.6920222634508337,2.960828910791004
48,6.799628942486084,2.95880717715441
49,5.7395382395382395,2.9684104119282284
50,5.2576788291074,2.9684104119282284
51,8.962069676355389,2.986100581248421
52,2.5984333127190262,3.403083143795806
53,8.33075654504226,3.4081374778872893
54,2.0908060193774474,3.446550416982563
55,6.270356627499484,3.451099317664898
56,3.2209853638425057,3.4708112206216835
57,5.782312925170068,3.4591862522112713
58,7.825706039991753,3.4556482183472332
59,4.229024943310657,3.458680818802123
60,3.748196248196247,3.4698003538033872
61,5.248402391259534,3.464240586302755
62,4.72428365285508,3.467778620166793
63,6.789837146980002,3.4703057872125354
64,7.356730571016285,3.4733383876674253
65,8.956916099773242,3.4900176901693203
66,9.412492269635127,3.484457922668689
67,2.614409400123685,3.9070002527167054
68,8.32457225314368,3.9171089208996723
69,7.336631622345906,3.9631033611321715
70,9.413007627293341,3.958554460449836
71,2.1057513914656765,3.9620924943138753
72,8.968769325912183,3.976750063179177
73,3.2446918161203877,3.9873641647712916
74,7.8432282003710565,3.978266363406622
75,4.263553906411048,3.991407632044479
76,6.804267161410018,3.977760929997473
77,3.707482993197279,3.9919130654536272
78,5.259224902082043,3.9954510993176653
79,6.268295196866625,3.993429365681072
80,1.6378066378066372,3.999494566590853
81,4.71552257266543,4.007076067728077
82,5.7642754071325495,4.009097801364671
83,2.5876108018965156,4.410411928228456
84,8.320964749536177,4.411928228455901
85,2.1217274788703353,4.455395501642659
86,4.221294578437435,4.464998736416478
87,3.241599670171098,4.47662370482689
88,1.6506905792620075,4.467020470053071
89,6.830550401978972,4.474601971190296
90,3.723974438260152,4.474601971190296
91,7.340239125953411,4.474601971190296
92,7.822613894042465,4.473591104372
93,4.766542980828695,4.482183472327522
94,6.2435580292723145,4.48572150619156
95,8.948670377241804,4.4998736416477145
96,9.421768707482993,4.485216072782412
97,9.948979591836734,4.490270406873895
