,0,1,2,3,4,5,6,7,8,9
89,-0.30722553,-0.5257102,0.7657838,-0.8911102,-1.1392962,-0.64710635,0.85042626,0.043469697,-0.6361749,0.63986945
90,1.8179398,-0.68778795,-0.6984684,-0.8911102,0.15384702,0.6096564,-1.2446523,-0.75907576,1.4530189,0.73471147
91,-0.051895715,-1.2199736,1.0729972,-0.8911102,-1.1392962,0.79489726,0.7220582,-1.3374974,-0.6361749,-0.14018375
92,-0.29455733,-1.2199736,0.84422415,-0.8911102,-1.1392962,-0.64710635,0.4561342,0.33277056,-0.6361749,-0.27963278
93,-0.6285595,1.0938183,-1.4861435,1.3676636,1.2513162,-0.64710635,-0.89681137,1.2538799,-0.6361749,0.24028993
94,-0.093934715,-0.30683696,1.3663876,-0.8911102,-1.1392962,-0.64710635,1.6612602,-0.34502804,-0.6361749,-0.5312226
95,2.2110357,-0.8693115,-1.1365681,-0.427892,-0.70516473,1.2935318,-1.4812226,-0.12025623,1.4815204,-2.5611136
96,-0.98378134,-0.64404833,1.1795338,-0.13032345,-1.1392962,-0.64710635,0.98405546,-0.7115361,-0.6361749,-0.30410048
97,-0.4729498,1.1016812,0.11825552,1.1352538,0.6407473,-0.64710635,-0.009581054,-0.44304973,-0.6361749,0.8541918
98,1.9911959,-0.85249346,-0.9815256,-0.8911102,-0.68434334,1.7255573,-1.6720709,0.7334802,1.426745,-2.161566
99,1.9902929,0.14932367,-0.8243103,-0.8911102,0.869527,-0.64710635,-1.4635919,-0.28029034,0.88095,0.9262592
100,0.544777,-1.2199736,-0.7268721,-0.8911102,-1.1392962,2.925318,-0.59669805,1.0715126,2.3277714,-3.8275025
101,-0.98378134,1.4355909,-0.08403655,0.9788304,0.31403336,-0.64710635,-0.16324909,-0.4620725,-0.047164757,0.8510936
102,-0.17631537,0.55044776,-0.43645564,1.3570821,1.3854017,-0.64710635,-0.457636,-0.20809762,-0.6361749,0.8387412
103,2.0011702,-0.6969763,-0.75890225,-0.8911102,-1.1392962,0.14154053,-1.1128372,-0.44477147,0.6449145,0.7036581
104,-0.66563976,1.0853679,-0.64223576,1.0632464,0.62557715,-0.64710635,-0.7879406,1.7420061,-0.6361749,-0.012447974
105,1.7674878,0.06036479,-0.3278911,-0.12465809,-0.42097172,-0.64710635,-0.1637674,0.054075915,1.1008304,1.037799
106,-0.17342997,-1.2199736,1.8494649,-0.8911102,-0.109795965,-0.64710635,2.0845873,1.4921731,1.2431684,0.061104506
107,-0.5089428,0.25014573,0.1938189,2.261615,2.1420462,-0.64710635,0.07492318,-0.8078975,-0.6361749,1.1306485
108,-0.14819634,-0.6693843,1.2633892,-0.8911102,-1.1392962,0.6458813,1.3263049,1.2048471,0.22258222,-0.14513789
109,-0.98378134,-1.2199736,0.5987311,-0.8911102,0.5061511,-0.64710635,0.18950632,-0.1492208,-0.6361749,0.72281635
110,-0.53748286,0.82693934,-0.925042,0.44977868,0.29062864,-0.64710635,-0.9298545,-0.6749583,-0.6361749,-0.22858801
111,-0.6239705,0.6198223,-1.0477868,2.3781087,1.8866652,-0.64710635,-0.57931125,-0.6731702,-0.6361749,1.4991931
112,0.2519862,-0.6479009,0.31778404,-0.8911102,-0.43105093,0.21554309,0.17501754,3.56401,0.7445757,0.25875238
113,-0.98378134,-0.3985401,1.2146237,0.19398843,-1.1392962,-0.64710635,1.0151552,1.3305504,-0.6361749,-0.18699567
114,-0.98378134,1.0745157,-1.779485,1.1205451,0.8987693,-0.64710635,-1.2259557,-0.59697634,-0.6361749,-0.30374303
115,-0.27308753,-1.2199736,1.7617387,-0.8911102,-1.1392962,-0.64710635,1.9122736,-0.5448419,-0.6361749,-0.29314393
116,-0.15611838,-1.2199736,0.8564263,-0.8911102,-0.08780268,-0.64710635,0.29426605,-0.4143831,-0.6361749,-0.23320876
117,1.955359,-1.2199736,-1.0858223,0.27962154,-0.43009475,1.6404918,-0.8894501,-0.374241,2.016151,0.5608306
118,-0.44859073,0.733917,0.20846304,-0.46014577,0.29190123,-0.64710635,-0.026468469,0.756605,-0.6361749,-0.19816671
119,-0.98378134,0.31496227,1.1583041,0.29876488,-0.41613716,-0.64710635,0.83530986,-0.70263046,-0.6361749,0.40124014
120,-0.7092738,1.4049785,-0.93427736,1.1515155,1.3347313,-0.64710635,-0.35679564,2.1327145,-0.6361749,0.5866198
121,-0.98378134,-0.25890154,0.30130085,-0.8911102,-0.19951174,-0.64710635,0.07774731,0.13625817,-0.6361749,0.104179054
122,-0.98378134,0.5619693,0.13564195,2.5405083,2.0176163,-0.64710635,0.407906,-0.7117401,-0.6361749,1.58025
123,-0.08195323,-0.2945419,2.0115573,-0.8911102,-1.1392962,-0.64710635,2.5216339,0.36371243,-0.6361749,0.073449135
124,1.3231348,-1.2199736,-0.70338815,-0.8911102,-0.45926517,2.0768447,-1.1206175,-0.7404929,2.073932,-2.568529
125,-0.98378134,0.37423566,-0.6396263,2.089073,1.920403,-0.64710635,0.058214024,-1.3374974,-0.6361749,1.5963646
126,-0.5665907,1.2189807,-2.2812154,1.4886926,2.0120897,-0.64710635,-0.66538566,-0.3737497,-0.6361749,0.8651328
127,0.032865997,-1.2199736,1.1508771,-0.8911102,-1.1392962,-0.64710635,0.889715,0.884472,0.99099743,0.4006866
128,0.8505547,-1.2199736,1.2955894,-0.8911102,-1.1392962,1.645941,1.8013089,-0.5230882,1.0895228,-0.7892473
129,-0.98378134,-0.7870321,0.23561713,0.03401297,0.15646783,-0.64710635,-0.19577852,-0.86694235,-0.6361749,0.6491775
130,-0.98378134,1.1783541,-2.012881,1.1321763,0.89216954,-0.64710635,-1.2803401,-0.5142468,-0.20518029,-0.7410827
