0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.4878464185175841,-0.3039184258701056,0.17732934384752938,0.7948663578396317,1.3413660188165717,-0.6667326198081457,-0.460197411393064,-0.6247135637916019,-1.0351125684747573,-1.1898793063255246,1.2955644755343383,-0.9149340743756826,0.4578510113126945,-1.6866078975964582,-1.5792912081225217,-0.7465319427563706,-1.1850642843061217,-0.8224100112026964,-0.21842312334155373,-1.9921154132310053,-2.4050500120171665,0.7720145545949237,-1.292270797438476,-0.3642945511185871,-1.0878157959610064
0.289177266364601,-0.3039184258701056,0.5173950759076755,0.7948663578396317,1.1998067566438773,-0.02651047152313056,-0.10964534184222001,-0.1320404422025578,-0.21938677277311802,0.5889841211520502,0.3112027115747483,0.049701173795695414,1.020217025263495,0.5950908307997835,0.027962656405442102,0.6642227325226178,0.051287178591470375,0.472093370074934,0.048186461448476645,0.6625982687184487,-0.18348489726407985,0.5329471788086217,-1.292270797438476,1.2040385025539833,0.13934040927100008
-0.07613094554081422,0.7022240050538904,1.4657399888204186,1.52690079898342,1.5647299623496393,-0.5039132007649443,0.30281509216644925,-0.1320404422025578,0.8700765962148497,-1.1898793063255246,1.359510736115706,0.24164221834298766,1.7003724935516278,0.2227833955653964,-1.5792912081225217,-0.006712532808106527,0.051287178591470375,0.5820776145402742,0.048186461448476645,-0.13765058183577647,-0.18348489726407985,-0.952275015731113,0.016945019931879548,-0.3642945511185871,-1.0878157959610064
-1.3195994133957254,0.0503064551855263,1.1292293241378368,1.0011338803429795,1.383345234469045,-1.827125910289328,-0.7768762127888941,-0.34725445041526837,-0.6741481535403397,-1.1898793063255246,1.3281772390816469,-0.18521567902410238,0.9678554606545245,-0.20878480168785077,-0.8870846457974587,-1.4863513527046348,0.051287178591470375,-1.4696617018415117,-0.5941882281959121,-0.32635276027342386,-1.150809811703198,-0.952275015731113,-0.25474180949697023,-0.3642945511185871,-1.0878157959610064
-1.6634378714678186,0.4162162856539537,1.0228990538092901,0.7948663578396317,1.2252656393301502,-0.5039132007649443,-0.607188014612309,-0.1320404422025578,0.9209617476069945,-0.0039703546738080325,1.2260509327239664,-0.32579233617260756,1.2408430105150376,-0.20878480168785077,-0.8870846457974587,-0.3137653306309838,-0.20527893110390794,-0.8224100112026964,-0.21842312334155373,-0.557305561345055,-0.8223750910101515,-0.20966391846124563,-1.292270797438476,0.0584924228229838,-0.3135664338002917
0.6877450344326509,0.5240662599167599,0.33177970227695025,1.0364203042965536,0.8849929598012494,0.2282134520443207,0.6533671617172933,0.1924750469032898,0.5599973326725771,0.8614061557589547,0.6722944255089955,0.9265555067685364,0.7868140411539436,0.8592471599526814,-0.4821697640841948,1.2094441835508323,1.486646777019975,1.6419068989611025,1.4420913608015817,0.2820043976735023,1.015053591069761,-0.20966391846124563,0.016945019931879548,0.5911410166601256,0.3115275996401218
-0.29861846011051607,1.0711789473014726,1.6245510995317662,1.7451137860994916,1.9008170449109791,-0.5039132007649443,-0.013863709229380856,0.5364753277180827,-1.6521853115812157,0.18691835008374505,2.150742010618856,-0.06121827964150283,2.132172054307087,0.7366355484547821,-0.8870846457974587,-0.1492351007008871,0.051287178591470375,0.03321018311609702,0.048186461448476645,-0.32635276027342386,0.10343038861077057,-0.952275015731113,0.016945019931879548,0.3584645546708414,-0.6349089528897145
0.24568004083527506,0.9944689805224485,1.3444176060229436,1.3206332764800721,1.9008170449109791,-0.02651047152313056,0.43246999293430183,0.12100054704082071,-0.6741481535403397,-0.5969248304996664,1.9580772173381327,-0.48807617700859285,2.0789514926252943,0.5950908307997835,-1.5792912081225217,-1.0535847405792478,-0.20527893110390794,-0.8224100112026964,-0.5941882281959121,0.4896978709422717,0.6078525632394275,-0.952275015731113,0.39986609918820737,0.3584645546708414,-1.862065158121721
-0.07613094554081422,0.4162162856539537,1.1292293241378368,0.8842073022479285,0.9228749292324059,-0.3628726046707981,-0.460197411393064,-0.1320404422025578,0.3038890045005363,-0.0039703546738080325,1.4467502434019253,-0.6800172215558854,0.8517545036165228,0.10017178406749729,-1.5792912081225217,-0.1492351007008871,0.250295314122383,-0.8224100112026964,0.42395156630283487,-0.13765058183577647,-0.35947235119969057,-0.952275015731113,-1.292270797438476,0.0584924228229838,-1.0878157959610064
-0.3879652288485144,0.9386164594184014,1.2443195213148541,1.3206332764800721,1.5807393203996298,-0.5039132007649443,-0.460197411393064,-0.04011716815606905,0.08015689104628777,-0.5969248304996664,1.5738273089801122,-0.32579233617260756,1.530221474605325,0.2227833955653964,-0.4821697640841948,-0.7465319427563706,-0.5668885528573256,-0.8224100112026964,-1.2365629178403008,-0.13765058183577647,-0.567621329937254,-0.952275015731113,-1.292270797438476,-1.0870536569080156,-0.6349089528897145
