0,1
0.45100793,0.19847402
0.70588213,0.81156415
0.36567324,0.34936446
0.8803516,0.64214766
0.8948845,0.0031606595
0.2307519,0.82471263
0.5280164,0.39221865
0.8890627,0.10920641
0.23749371,0.61365575
0.23817226,0.5510016
0.25172418,0.39844656
0.029125612,0.132546
0.9077756,0.88442785
0.78476846,0.38906232
0.38091823,0.5456498
0.19553094,0.73753095
0.793451,0.3131707
0.74731594,0.8381458
0.9435593,0.56694704
0.4754838,0.11242813
0.25030878,0.5121868
0.5168174,0.24756354
0.26051506,0.38550094
0.334047,0.86711854
0.5605535,0.9586505
0.15744767,0.123009734
0.67264813,0.23560421
0.56974196,0.99067163
0.27135345,0.55035275
0.41614684,0.72078174
0.559688,0.30073535
0.49263588,0.9687777
0.72824544,0.9764848
0.07897154,0.11347458
0.9411895,0.87483996
0.47314686,0.8571139
0.60328543,0.78357005
0.66802156,0.41113886
0.92129713,0.3552082
0.05033175,0.28653568
0.60395175,0.015172565
0.02889386,0.47920808
0.5962777,0.81496465
0.61442363,0.25967765
0.6647724,0.17756383
0.038446374,0.24224749
0.35626343,-0.0013175614
0.9030299,0.9491885
0.48800668,0.59542406
0.40307915,0.064772256
0.8816989,0.7424837
0.55271673,0.33487076
0.55920744,0.4801941
0.26648313,0.8336357
0.22544004,0.4263711
0.2744401,0.6450284
0.35186654,0.058029823
0.83635646,0.21600963
0.71863,0.4192418
0.87266207,0.4618862
0.10450177,0.79650784
0.20867431,0.18026878
0.65815485,0.9444683
0.21537861,0.8913534
0.35716712,0.7833731
0.121694244,0.287315
0.9616296,0.97915787
0.2050542,0.9912622
0.6043032,0.56201386
0.85185486,0.8783323
0.67670196,0.898818
0.48022446,0.23533317
0.8472343,0.99558234
0.52958304,0.9355019
0.6339898,0.9628058
0.76269513,0.6730255
0.66472024,0.967595
0.13621724,0.39292234
0.686576,0.8933681
0.5494682,0.24955772
0.5241606,0.81215745
0.32944593,0.78269374
0.5303432,0.7760484
0.8017902,0.17853038
0.87412584,0.3129391
0.27326927,0.85882986
0.51666826,0.09663956
0.117177084,0.31660917
0.664611,0.33536702
0.8840283,0.13105793
0.9449777,0.7943082
0.6776131,0.7645237
0.62344277,0.27604657
0.15869597,0.9863576
0.19995141,0.48153144
0.26834103,0.26889062
0.36217964,0.5626789
0.57131535,0.34030408
0.46430242,0.41819358
0.119846836,0.6917755
0.47370252,0.30289817
0.56570417,0.96614826
0.65223813,0.17144805
0.17482984,0.81845844
0.4051465,0.50475883
0.29417348,0.6464144
0.7602846,0.8899624
0.05770617,0.44794118
0.7461223,0.4512786
0.05315619,0.8398352
0.2617376,0.83362585
0.3278479,0.70502335
0.36036694,0.56676644
0.5150888,0.9307172
0.03992051,0.6704481
0.29189867,0.25320002
0.29192188,0.0778989
0.8326308,0.73776835
0.7613219,0.34404
0.8795204,0.55133945
0.4909447,0.3711059
0.07254445,0.38127655
0.7878291,0.108172074
0.6964328,0.71332484
0.2537211,0.39776585
0.8844729,0.1399535
0.49843106,0.40930095
0.5293417,0.6070098
0.7847742,0.2025046
0.070356205,0.3533511
0.12282983,0.09710979
0.19517905,0.9314318
0.19520941,0.57070214
0.60662574,0.14287312
0.6124958,0.8892505
0.32722273,0.90385866
0.5751955,0.9014888
0.30750635,0.115407184
0.42443958,0.18418257
0.072831936,0.82765603
0.20093788,0.8123973
0.738627,0.30038118
0.7599905,0.016704377
0.9018479,0.3114851
0.7642424,0.70167875
0.49000642,0.027085897
0.72224617,0.57417756
0.2771076,0.8921822
0.5484645,0.39424342
0.739938,0.61305135
0.08467942,0.8712123
0.05385121,0.23817287
0.54595536,0.13617863
0.72567433,0.23820333
0.48038042,0.5170212
0.45778522,0.048282273
0.47963586,0.6036039
0.098155424,0.84205854
0.39887497,0.67716795
0.5847539,0.6288141
0.7056413,0.29157594
0.5827135,0.47607988
0.57006633,0.9716019
0.74488497,0.41577694
0.40043098,0.9414355
0.9646952,0.9334931
0.27667305,0.07109079
0.8171658,0.045890074
0.5275388,0.257785
0.14809749,0.7503572
0.11678317,0.61010325
0.69147617,0.41860807
0.120036446,0.2566513
0.11723709,0.08142966
0.4959638,0.80532193
0.27651837,0.88129336
0.25923786,0.22525446
0.18824172,0.038475268
0.9229236,0.41055632
0.07263231,0.43302986
0.08250453,0.8936434
0.4190227,0.9217267
0.19129589,1.0000601
0.5772436,0.95390016
0.41177696,0.7527931
0.29554236,0.9697908
0.15847713,0.8544708
0.86559016,0.8564944
0.3803804,0.523159
0.864179,0.53088576
0.6141328,0.5933826
0.6162514,0.24328642
0.9630812,0.993482
0.5082437,0.89188856
0.7150775,0.99624217
0.6475395,0.0061550327
0.5169874,0.64246094
0.5604965,0.56881446
0.039229255,0.6201011
0.18417524,0.7531596
0.7874252,0.59110427
0.10004192,0.037843604
0.3205619,0.4699827
0.24862933,0.40389705
0.39508775,0.63219863
0.4321023,0.26132637
0.53938514,0.617235
0.39272612,0.061376948
0.051824506,0.790191
0.7596167,0.20121378
0.43709654,0.61927146
0.4607063,0.46456888
0.42483637,0.9414789
0.4781317,0.78895736
0.3123314,0.39296213
0.081129245,0.3520003
0.092943735,0.6706213
0.23555624,0.5653015
0.5791105,0.43446535
0.28031453,0.8261772
0.42552033,0.6308519
0.53429973,0.058349185
0.16951708,0.23144832
0.5640239,0.98521644
0.3061187,0.5789936
