,0,1,2,3,4,5,6,7,8,9
20,0.7094981,1.2652639,0.31207708,-0.89283025,0.18879491,-0.072261326,-0.40188017,0.25577962,0.33207798,0.22992232
21,-0.983854,-0.57837343,0.10707415,-0.89283025,-0.6468324,-1.1313072,0.8461589,-0.2579566,0.014058128,-0.63461864
22,-0.983854,0.5631785,0.35015956,-0.89283025,-0.6468324,0.2338444,0.0543132,-0.14084534,-0.09386277,0.26745623
23,1.8579074,-0.017878132,-0.56133676,-0.89283025,1.5427758,-1.1313072,-0.02407088,-0.7412389,1.9393121,-0.63461864
24,0.9568654,-1.2234993,-0.7352408,-0.89283025,2.791462,-1.1313072,-1.3471175,-1.4109325,0.20033956,2.3534193
25,-0.39924926,-0.29830804,-0.36303407,1.3028525,-0.6468324,1.1170111,-0.08898286,-0.44013765,-0.34608006,-0.63461864
26,0.5654065,-1.2234993,1.7123721,0.17031921,0.57047945,-1.1313072,0.2082285,2.2533073,0.25385204,0.62481356
27,0.27794495,0.32793564,0.8407939,-0.10987525,-0.6468324,-0.008401673,-0.6956993,0.8699942,0.079823755,0.29288852
28,-0.48391506,0.2974642,-0.34917164,-0.21274151,-0.6468324,-0.2963998,1.0032856,-0.3207769,-0.7420628,-0.63461864
29,-0.983854,1.2277035,-0.22104542,0.90676326,-0.6468324,-0.45880857,1.9025955,-0.8612059,-1.4781129,-0.63461864
30,0.6227444,-0.26578993,0.56104505,-0.89283025,1.3961158,-0.662486,3.4356894,0.3111283,0.36988252,0.34754798
31,-0.983854,1.1884805,-1.5102743,0.98466915,-0.6468324,1.0305555,-0.101560704,-0.991694,-0.9513426,-0.63461864
32,1.7642043,-0.6584677,-0.42421567,-0.89283025,1.6276824,-1.1313072,1.0127074,-0.45393673,1.5391169,1.871135
33,-0.983854,0.077473156,0.07298349,-0.03717704,-0.6468324,1.0030124,-0.91299605,-0.4173778,-0.5727504,-0.63461864
34,-0.983854,-1.2234993,0.62532043,-0.89283025,-0.6468324,-1.1313072,-0.45286152,0.54041195,-0.19288838,-0.63461864
35,-0.983854,1.0202384,-0.24152459,0.48550978,-0.6468324,0.87776655,-0.30778155,-0.4933002,-1.1372645,-0.63461864
36,-0.983854,1.4215225,-0.72003984,0.81144565,-0.6468324,1.249235,-0.70252085,-0.75850177,-0.49679017,-0.63461864
37,-0.278075,1.3210591,-0.93541765,0.6479953,-0.6468324,0.07539945,-0.9835366,-0.75143045,-0.12755765,-0.63461864
38,-0.40947163,1.6672206,-0.2125682,1.0787334,-0.6468324,0.83643854,-0.9565398,-0.25026923,-1.0923234,-0.63461864
39,-0.983854,-0.35622135,0.2524716,-0.3447684,-0.6468324,0.5159288,-0.60469943,-0.37305966,-0.74479634,-0.63461864
40,-0.983854,1.5959435,-1.2263148,2.2305875,-0.038448267,1.5617121,-0.25442874,-0.28271732,-1.4781129,-0.63461864
41,1.7963544,-1.2234993,-1.21167,-0.29256302,0.45699093,-0.23266038,-0.3272258,-1.4133773,1.7873535,1.4279202
42,-0.983854,-1.2234993,0.93597907,0.05295929,-0.6468324,-0.24966677,-0.560221,0.74034816,0.6953887,-0.63461864
43,-0.983854,-1.2234993,1.5726619,0.38886827,1.4204392,-1.1313072,-0.28074488,1.7812895,-0.42481327,0.883712
44,-0.34686378,0.61257774,0.8900827,0.417363,-0.6468324,0.09002094,0.7534388,0.78744465,-1.4781129,-0.63461864
45,-0.62812084,1.0615032,-0.8624501,0.9463265,-0.6468324,0.8040547,2.574301,-1.2295622,-0.81896377,-0.63461864
46,-0.7198497,1.1427997,-1.1512425,1.1152118,-0.6468324,0.6380148,-0.30386207,-1.0909599,-1.4781129,-0.63461864
47,-0.49046993,1.7040069,-1.1879421,1.0979702,-0.19556442,1.1857644,-0.78870285,-0.91169155,-0.6076801,-0.63461864
48,2.108701,-0.30005583,-0.48508525,-0.89283025,-0.6468324,-0.39166984,-0.686964,-0.8286268,1.891983,-0.63461864
49,1.7274156,-0.54532176,-0.7021961,0.0016785121,1.5032109,-1.1313072,-0.6028866,-0.9421695,1.8019683,0.95871997
50,0.15979333,1.2373462,0.28817022,-0.89283025,-0.6468324,0.31892568,-0.35885972,0.3311524,0.4958107,0.46785143
51,0.49935028,0.609796,1.1231753,-0.028692085,-0.6468324,-1.1313072,-0.009779294,0.71282005,0.18000582,-0.63461864
52,0.70401204,-0.8256191,0.3542357,-0.03294358,2.7179945,-1.1313072,-0.26394224,-0.12602875,0.17486413,2.809224
53,1.514149,-0.66212916,-0.53067976,-0.89283025,2.3794188,-0.0593953,-0.1537009,-1.334545,1.1774828,2.1154795
54,-0.470979,1.3385931,-1.9190913,1.7715936,-0.6468324,0.8712382,0.94250053,-0.88154566,-1.1395402,-0.63461864
55,-0.35522586,-1.2234993,1.4074166,-0.037679967,-0.6468324,-1.1313072,-0.26887587,1.2252189,-0.7753505,0.37841278
56,-0.983854,-1.2234993,1.0235118,-0.89283025,-0.6468324,-0.42239362,0.05307379,1.1242524,-0.8531383,-0.63461864
57,0.3996854,-1.2234993,0.804618,-0.11875995,0.23948224,-0.409739,-0.3543464,0.46229428,0.5509544,0.7789162
58,-0.983854,-0.022997728,1.8901007,-0.89283025,-0.6468324,-1.1313072,-1.3471175,2.3091927,-1.4781129,-0.63461864
59,1.2590572,-0.610063,0.5082615,-0.89283025,0.7706022,-1.1313072,0.2633224,0.25167853,1.1443268,-0.63461864
60,-0.44491148,0.82054466,0.7688673,0.24761736,-0.6468324,0.19601566,1.7799181,0.52904326,-1.4781129,-0.63461864
61,-0.6448955,0.9996682,-1.7395486,1.6910309,-0.1188704,1.5247722,0.1419286,-1.0786079,-0.8458631,-0.08838856
62,-0.6722945,1.5358217,-1.4955466,1.0446894,-0.6468324,0.8480402,-0.7521385,-0.645686,-0.32939708,-0.63461864
63,-0.634861,-0.18557438,0.299157,-0.41807985,-0.6468324,0.27007318,-0.69069546,-0.08329473,-0.82973814,-0.63461864
64,-0.983854,-0.43023148,1.7771367,-0.89283025,-0.6468324,-1.1313072,-0.47658676,2.193776,-0.61825424,-0.63461864
65,-0.983854,-0.29686052,1.9411757,0.32939613,-0.6468324,0.008020507,-1.3471175,2.222441,0.42220542,-0.63461864
66,-0.4528722,-0.1558244,1.2926955,-0.89283025,0.64286226,-1.1313072,2.3165452,1.4064677,0.22908561,-0.63461864
67,1.8867564,-0.13634256,-0.31642583,-0.89283025,0.9950456,-0.44137797,0.17477508,-0.7627138,1.6857626,1.5322938
68,-0.0023551395,0.78455365,-0.9485728,1.7196611,-0.6468324,1.3700663,1.7448838,-0.3294507,-1.1022036,-0.092745736
69,-0.983854,-1.2234993,0.93159467,-0.89283025,-0.6468324,-0.046657126,-0.3790275,0.7126019,0.6506736,-0.63461864
70,-0.008243979,-1.2234993,1.7554407,-0.89283025,-0.6468324,-1.1313072,-1.3471175,2.0923245,-0.7548154,-0.63461864
71,0.82480526,-0.24924926,0.7906011,-0.89283025,0.08483909,-1.1313072,0.037919916,0.55575186,0.59715724,1.3374357
72,-0.2983232,0.44240996,0.6467487,1.5119226,-0.6468324,1.1663699,-0.18899834,0.5794549,-0.7117374,-0.63461864
73,2.1116412,-0.89900446,-1.3867376,-0.46482512,-0.15676427,-1.1313072,-0.2852172,-1.7508258,1.9511914,0.21978633
74,-0.983854,0.011111905,-0.50669295,-0.89283025,-0.6468324,-0.14952199,5.033944,-0.21167774,-1.1567014,-0.63461864
75,-0.40585163,0.8893819,-1.0116739,1.7931,-0.6468324,1.1890416,0.9445489,-0.6389954,-1.0895038,-0.63461864
76,0.20513745,1.3365976,-0.7341704,0.8068029,0.10876792,1.1333493,-0.4783206,-0.54570115,-0.9357991,-0.17666923
77,-0.6661949,-0.6721098,0.07984044,-0.89283025,-0.6468324,0.39050907,-0.7420236,-0.30969524,-1.4781129,-0.63461864
78,-0.13045573,1.0608763,0.62294054,-0.89283025,0.39184263,0.13705358,-0.21505895,0.24131033,0.91710234,0.027293067
79,-0.983854,-0.14481503,0.041683175,2.1657915,-0.6468324,1.9329866,-0.33320558,-0.068771206,-0.47663084,-0.63461864
80,1.3277667,-1.2234993,-0.32360017,0.16947176,1.7650152,-1.1313072,-1.3471175,-1.123755,0.91115326,2.272781
81,-0.25951406,-0.47644898,1.6210909,-0.89283025,0.48139998,-0.21278843,0.124715276,1.7895287,-1.4781129,-0.63461864
82,-0.2772924,-1.2234993,1.6990256,-0.89283025,-0.6468324,-0.23533273,1.5452299,1.9916438,0.29456735,-0.63461864
83,0.1361084,0.23741302,0.3761683,-0.08945541,-0.6468324,1.0340909,-0.07953816,-0.5862752,-1.4781129,-0.63461864
84,-0.983854,0.5550351,0.4927098,2.309444,-0.6468324,2.0735524,-0.56819516,0.4675043,-0.49675998,-0.63461864
85,-0.26553017,-0.76106507,0.88694715,-0.28288448,-0.6468324,-1.1313072,-0.83964294,0.5115001,0.55133736,-0.63461864
86,-0.43278298,1.4726535,-1.3934361,1.6952407,-0.6468324,1.2812256,-0.97481334,-0.32669064,-1.1103729,-0.63461864
87,-0.09622735,-0.3080427,1.3664408,-0.89283025,-0.6468324,-1.1313072,-0.342497,1.6611933,0.5660335,-0.63461864
88,-0.4503561,1.0864561,0.8906769,0.23799138,-0.6468324,0.5526168,0.15584643,0.86919487,-0.31674033,-0.63461864
89,1.244904,-0.59517777,0.9254079,-0.89283025,0.3020899,-1.1313072,0.7042046,0.5482772,1.1346718,1.2119697
90,0.4372656,-0.61127275,1.318604,-0.08531013,-0.6468324,-1.1313072,0.7526748,1.2306476,-0.22131814,-0.63461864
91,-0.19348364,1.1744806,-0.26083052,0.99188423,-0.6468324,0.32691905,-0.045597047,-0.57002014,-1.4781129,-0.63461864
92,1.962874,-1.2234993,-0.6824869,-0.89283025,2.0130198,-1.1313072,-0.38942915,-0.8666584,1.340514,1.8635067
93,-0.983854,-1.2234993,0.7634087,-0.89283025,-0.6468324,-1.1313072,0.12698269,0.2242345,0.6131565,-0.63461864
94,-0.983854,0.04204402,1.1770871,-0.89283025,-0.6468324,-1.1313072,0.3138181,1.2127761,-0.5214646,-0.63461864
95,-0.06635994,-0.27723885,1.1608369,-0.89283025,-0.6468324,0.032145906,0.12288444,1.1904317,0.8541722,-0.63461864
96,-0.983854,1.2267927,-1.6005504,1.7022592,-0.6468324,0.9836945,0.8346073,-0.96854115,-0.97335815,-0.63461864
97,-0.7084368,1.9378741,-1.1117052,1.208586,-0.21784236,1.3115835,-0.63987535,-0.86948305,-0.95049936,-0.63461864
98,-0.655534,1.8550237,-1.3006207,1.5333604,-0.6468324,1.5177261,-0.72444284,-0.563332,-1.1110741,-0.63461864
99,0.058277562,-0.6709398,1.2403506,-0.89283025,-0.6468324,-1.1313072,-1.3471175,1.2325431,0.48840004,-0.63461864
100,-0.983854,1.32356,-1.2204973,1.368243,-0.06450454,1.4825906,-0.28776032,-0.7281935,-1.4781129,-0.63461864
101,-0.983854,0.9218611,-2.0266354,1.1205547,-0.6468324,1.6208583,0.44799986,-0.9601312,-1.4781129,-0.20689677
102,-0.7256953,1.2661064,-1.970568,0.9833234,-0.6468324,1.0724841,-0.22923923,-1.163775,-0.81485206,-0.21859698
103,-0.0913335,1.2641819,-0.39725798,0.5250993,0.031824436,0.86971974,-0.16740078,-0.20426397,-0.1752381,-0.63461864
104,1.961853,-1.2234993,-1.6454432,-0.89283025,1.5241452,-1.1313072,-0.80495673,-1.6411645,1.9954305,1.5344946
105,-0.06667266,1.3798338,-0.8708418,1.6459488,-0.6468324,1.5714254,-1.3471175,-0.22412239,-0.45276827,-0.63461864
106,0.34281683,-1.2234993,0.9684745,-0.89283025,1.8027502,0.0628571,0.8002522,0.80963176,0.98790437,-0.63461864
107,-0.983854,0.9979744,-0.99607867,1.7940676,-0.6468324,1.9294322,-0.4756999,-0.9350162,-0.93385226,-0.63461864
108,0.6716259,1.0701007,0.5895256,-0.24382572,-0.6468324,0.08060153,0.05186803,0.43339592,-0.096277975,-0.63461864
109,1.1967616,-1.2234993,-0.8207031,-0.89283025,2.5910654,-1.1313072,0.21866979,-1.0165334,0.7819211,1.9957362
110,-0.30030796,0.54801595,0.01631553,0.037027244,-0.6468324,0.9133549,2.189629,0.007647744,-1.4781129,-0.63461864
111,-0.30051738,1.2915118,-0.8461702,1.8212478,-0.6468324,1.8442621,-1.3471175,0.036370043,-1.4781129,-0.63461864
112,2.044858,-1.2234993,-1.1288834,-0.89283025,0.4324665,-0.25262624,-0.56286246,-1.3364048,1.8556437,1.9854562
113,-0.983854,1.5086954,-1.1704425,1.3822176,-0.6468324,1.5152276,-0.47634816,-0.5877948,-0.61801857,-0.63461864
114,-0.5882591,0.7407753,-1.1638514,1.9055277,-0.6468324,1.5113034,1.1726335,-0.7614282,-1.4781129,-0.63461864
115,-0.983854,0.79761297,-1.5810515,1.075962,-0.6468324,0.92904407,2.391902,-0.6665619,-1.1190325,-0.63461864
116,1.9833294,-0.8351803,-1.2134727,-0.89283025,1.4177704,-0.65385836,-0.92097694,-1.738265,1.7830145,1.3756471
117,-0.983854,-0.522198,0.5537836,-0.89283025,-0.6468324,-0.26903817,1.4262328,0.18115136,0.93967146,-0.63461864
118,-0.6402301,0.68635744,-0.50771487,1.1464694,-0.6468324,1.0454484,2.4420907,-0.028109359,-0.49286395,-0.63461864
119,1.542907,-1.2234993,-0.6435352,-0.89283025,0.89682645,-0.29509982,0.02731946,-1.1963053,1.6592485,2.0761476
120,0.9420873,0.9223213,0.5568404,-0.23578864,0.105483755,0.09184038,-0.48149657,-0.11419095,0.72192645,0.1437285
121,0.0050736247,0.5877206,0.00051404245,1.571899,-0.6468324,0.93469894,-0.4569265,-0.095081955,-0.9198591,-0.63461864
122,-0.983854,1.6510483,-0.8459244,0.68185806,-0.6468324,1.6981851,-0.24391803,-0.78676164,-0.8557708,-0.63461864
123,-0.983854,1.8096355,-1.1557174,0.93141794,-0.6468324,1.2945509,-0.9820549,-0.7576689,-1.1175257,0.2384342
124,-0.983854,0.43650544,-1.3448925,0.15707815,-0.20092593,0.38290617,0.91409326,-0.5070871,-0.49506968,-0.63461864
125,-0.983854,-0.009557511,1.3771253,-0.89283025,-0.6468324,-1.1313072,-0.42673287,1.3351308,0.699508,-0.63461864
126,2.0846715,-0.6103126,-0.4996805,-0.89283025,-0.6468324,0.022268262,-0.31750906,-0.88595563,1.6303174,1.179142
127,-0.983854,1.858363,-1.4525567,1.1094825,-0.6468324,1.6273454,-0.6041445,-0.76329684,-0.9210471,-0.63461864
128,-0.70549417,1.7344788,-0.41616142,0.4058135,-0.6468324,0.18245055,-0.49148035,-0.59590805,-0.31991088,-0.18604307
129,-0.983854,-0.25309178,0.8216775,-0.89283025,-0.6468324,-1.1313072,-0.28219393,0.7519532,0.0039788634,-0.63461864
130,-0.983854,1.5982593,-1.1855776,0.8697168,-0.6468324,0.6940462,2.351008,-0.8531347,-0.9419722,-0.63461864
131,-0.69520265,1.0698469,-1.8789634,1.5161729,-0.6468324,0.96070766,0.14257443,-0.83249396,-1.155421,-0.63461864
132,-0.2033203,1.4231001,-0.23388952,1.814252,-0.6468324,1.4900916,0.562838,-0.11122922,-1.4781129,-0.63461864
133,-0.32150224,0.46386862,0.8729429,0.76448697,-0.6468324,0.41360092,0.2228059,0.6436906,-0.7376499,-0.63461864
134,1.8081886,-0.6595445,-0.9208863,-0.89283025,1.9021124,-0.055281635,-0.3867252,-1.497872,1.3194809,1.3292444
135,1.8935279,-1.2234993,-0.8454006,-0.38606927,1.5141335,-0.65891784,-0.65280807,-1.3580923,1.7889007,0.8698897
136,-0.52273214,0.6250451,-0.9117576,1.1311569,0.07141135,0.7554012,0.4189477,-0.4226207,-0.96261084,-0.63461864
137,-0.0949819,0.83959395,1.005997,-0.89283025,0.25374335,-1.1313072,-0.099193856,0.38259983,0.20815863,-0.63461864
138,2.1346228,-1.2234993,-1.7897888,0.22284792,0.63062507,-1.1313072,-0.6251256,-2.0241058,1.8260554,1.1114968
139,-0.983854,-0.17857939,0.62504363,-0.89283025,-0.6468324,0.15345041,-0.7633005,0.1618937,-0.9014531,-0.63461864
140,-0.983854,0.64528465,0.928409,0.17724063,-0.6468324,-0.13381492,2.1211493,0.71498483,0.06541095,-0.63461864
141,1.0890206,-0.64027745,-0.5592078,-0.89283025,2.511296,-1.1313072,0.06401259,-0.6418737,0.7885572,2.3797607
142,-0.983854,-0.34334424,0.264395,-0.89283025,-0.0070576193,-0.28569904,1.1060967,-0.12301888,-0.22457121,-0.63461864
143,-0.61860406,0.039746452,0.13842379,0.16811857,-0.07791884,0.036099877,0.4601906,0.15334664,-0.20648251,-0.046020035
144,1.7197229,-1.2234993,-0.6561228,-0.004852935,2.1635978,-0.30355784,-0.6083208,-0.61486775,1.3814547,1.3078454
145,-0.62048924,-0.2775153,0.47886148,-0.89283025,-0.6468324,0.17979087,-0.4679295,-0.20471667,-0.32225564,-0.63461864
146,-0.16123746,0.1351542,0.30309355,-0.89283025,0.17379281,0.9014401,0.55086917,-0.4459545,-0.14983116,-0.63461864
147,1.0634251,-0.4330766,-0.8586227,-0.89283025,2.5420108,-1.1313072,0.7845426,-0.9957077,0.7244124,1.8296838
148,-0.08965113,-0.14662357,0.20369624,-0.89283025,-0.6468324,0.48153234,2.2305598,0.0920337,0.04529082,-0.63461864
149,-0.983854,-1.2234993,0.015639419,-0.89283025,-0.2073536,-0.7735179,-0.48289055,-0.42572442,0.4171747,-0.1799334
150,1.8972766,-0.4942685,-0.70159376,-0.89283025,1.4851121,0.19967109,0.20202528,-0.81883866,1.9489518,1.056813
151,-0.983854,1.3675253,-1.3113617,1.0800545,-0.6468324,0.70776486,1.8622357,-1.1718779,-0.9350423,-0.63461864
152,-0.983854,0.5231323,0.30694938,-0.36441478,-0.6468324,-0.09434204,-0.42158803,-0.057610933,-1.0438612,-0.63461864
153,-0.5937237,-0.22861911,-0.058146853,0.58165497,-0.6468324,0.58428395,1.5943182,-0.05977877,-1.4781129,-0.63461864
154,-0.6738475,-1.2234993,-0.14816533,-0.89283025,-0.6468324,-0.2610002,-0.7547205,-0.8453237,-0.563512,-0.63461864
155,1.9283599,-0.60578877,-0.66054,-0.07807687,1.5792204,-1.1313072,-1.3471175,-1.0814097,1.5794033,1.8480928
156,0.40796986,-0.5369074,1.4145583,-0.89283025,0.39009276,-1.1313072,0.38179213,1.8587167,0.46538725,0.4381853
157,-0.17001721,1.4962337,-0.94070965,1.5722551,-0.6468324,1.2132161,-0.2634683,-0.7216327,-0.16142564,-0.63461864
158,-0.49732485,-0.72171587,1.4654213,-0.89283025,-0.6468324,-0.15550442,-0.07377225,1.6270617,-0.6178502,-0.63461864
159,2.1695538,-0.3848726,-1.0363494,-0.18600097,1.3869646,-0.47241935,1.5248754,-1.0386637,1.6039015,0.67574054
160,-0.2591091,1.3137107,-0.56023467,0.7837678,-0.6468324,1.101086,-0.9709998,-0.24711742,-1.1066061,-0.09909188
161,1.3714038,-1.2234993,-0.33079198,-0.89283025,2.6729803,-1.1313072,0.20133851,-1.3270164,0.05136011,2.563759
162,1.0862839,-1.2234993,1.0968181,0.33839688,2.6484287,-1.1313072,0.106663965,1.1592644,-0.042153798,1.9824849
163,0.6245269,0.9661701,0.43779534,-0.89283025,-0.6468324,-0.51299655,-1.3471175,0.34915376,0.5235008,-0.63461864
164,-0.983854,-0.40407047,0.40067413,-0.20528105,-0.6468324,-0.49039173,-0.4478777,0.39445287,-0.58989716,-0.63461864
165,-0.10486325,-0.783095,0.4724253,-0.89283025,-0.6468324,0.17200965,-0.35227114,0.004230874,-0.3291155,-0.63461864
166,-0.31782648,1.6616923,-0.84276354,1.1857909,-0.6468324,1.5511503,-0.59330404,-0.7694738,-0.22575407,-0.63461864
167,-0.983854,-1.2234993,2.0323248,-0.89283025,-0.6468324,-1.1313072,0.05654061,2.2528923,-0.5089091,-0.63461864
168,1.0376266,-0.61406416,1.6146626,-0.89283025,-0.6468324,-1.1313072,1.3694869,1.7906035,0.10601354,0.31762734
169,-0.053325083,-0.59333366,0.8770119,-0.89283025,-0.6468324,-0.35650137,-0.04740256,0.7909834,0.97174,-0.63461864
170,0.7483954,-0.5983867,-0.18725164,-0.89283025,1.596037,-0.3627142,0.5178943,-0.37221518,-0.44475967,2.5785704
171,-0.37159824,0.6129208,-0.6826199,1.9382486,-0.6468324,1.1730894,-0.4524515,-0.040364515,-0.5944149,-0.63461864
172,-0.983854,0.39158702,-0.8213778,2.6719913,-0.6468324,2.3951576,-0.28753963,-0.42691922,-0.26055196,-0.63461864
173,1.4670187,-0.78151906,-0.66867757,-0.30986312,1.3110479,-1.1313072,0.96074843,-0.5019429,1.2994211,0.055978097
174,1.1113482,-1.2234993,1.6046109,0.019166289,-0.6468324,-1.1313072,0.95947903,1.9588771,-0.7286343,-0.63461864
175,-0.983854,1.1934139,-0.64208,1.4784006,-0.6468324,1.8403536,-1.3471175,-0.46648496,-0.88954777,-0.63461864
176,-0.983854,-0.5825904,0.31764224,-0.37837848,-0.6468324,0.06529918,-0.91909385,-0.5026844,-0.783403,-0.63461864
177,-0.5388009,-0.76449233,0.097920015,-0.89283025,-0.6468324,-1.1313072,-0.8434041,-0.29575175,1.7755698,0.08258237
178,0.320451,0.12169985,1.5931385,-0.89283025,-0.6468324,-1.1313072,1.468773,2.072767,0.5657272,-0.63461864
179,-0.983854,-0.085624374,1.3000897,0.12929463,-0.6468324,-1.1313072,-1.3471175,1.3726963,-0.24471912,0.57621485
180,0.5811281,-0.91689575,0.27699968,-0.89283025,0.13917466,-1.1313072,0.4241375,-0.08996823,1.3600409,-0.63461864
181,1.024737,-1.2234993,1.153902,-0.89283025,1.6635638,-1.1313072,0.583199,1.0933867,0.89367396,1.6052902
182,1.9870877,-1.2234993,-1.0443004,-0.89283025,0.61211795,-1.1313072,-0.20033921,-1.2097387,1.8193272,0.19671874
183,-0.6020285,1.1241671,-0.38022476,1.5598211,-0.6468324,1.1549909,2.435473,-0.18253322,-1.4781129,-0.63461864
184,-0.03176416,-1.2234993,1.749345,-0.89283025,-0.6468324,-1.1313072,-0.2695372,1.8226312,-1.4781129,-0.63461864
185,1.9257375,-0.6823555,-1.3089603,-0.17906754,1.9594343,-0.46595618,-0.4192663,-1.6179688,1.5107853,1.8094141
186,-0.6142465,1.6522287,-1.5140371,1.414797,-0.6468324,1.4376299,-0.9287938,-0.68830305,-1.0649176,-0.038997807
187,-0.16780476,-1.2234993,0.19189572,-0.36584413,0.6242465,-0.6400645,2.0398116,-0.06208674,0.7038377,1.7534881
188,-0.42089763,-1.2234993,1.4562055,-0.89283025,1.0370501,-0.4174352,0.69573146,1.541116,0.18132521,0.7663632
189,0.1583241,-0.71056813,0.95000434,-0.89283025,1.7710559,-1.1313072,0.08981084,0.86829126,0.33927372,1.4113194
190,-0.32524204,0.91862816,0.2393328,-0.89283025,0.37902206,-1.1313072,-0.39192086,0.12657285,0.45353597,-0.63461864
191,-0.983854,-0.60748446,0.8715116,-0.89283025,-0.6468324,-1.1313072,0.502304,1.0369225,0.60257125,-0.63461864
192,-0.983854,-1.2234993,0.52784246,-0.89283025,-0.6468324,-1.1313072,0.2516416,0.03795601,1.0950768,-0.63461864
193,-0.34634322,-1.2234993,0.45785114,-0.89283025,0.34615487,-0.32289445,-0.25630155,0.16904426,1.8002905,-0.63461864
194,-0.983854,-0.55783373,0.6104082,-0.89283025,-0.6468324,-1.1313072,-1.3471175,0.2541498,1.5310977,-0.63461864
195,-0.983854,-1.2234993,0.8373795,-0.89283025,-0.6468324,-1.1313072,-0.24686238,0.39152342,0.93239266,-0.63461864
196,0.86550164,-1.2234993,-0.77823263,-0.18490256,2.3143246,-1.1313072,-0.42561373,-0.8427397,-0.16095953,2.506588
197,0.04338403,-1.2234993,0.33316097,-0.3123886,0.4260115,-1.1313072,1.2235109,-0.1460986,0.79719216,0.052986376
198,0.7648866,-0.7127369,0.32393125,-0.89283025,1.1270558,-1.1313072,4.168585,-0.0064468435,0.7473921,0.62406033
199,-0.983854,1.5712789,-1.8769826,1.499588,-0.6468324,1.560181,-0.40326846,-0.59016246,-0.8794167,-0.63461864
200,-0.983854,0.3153363,1.1580915,0.2982684,-0.6468324,-0.41129225,-0.7044777,0.8368753,-0.26186803,-0.63461864
201,-0.983854,0.94036835,-0.94148594,0.47697994,-0.6468324,1.3775301,-0.586208,-0.55719286,-1.4781129,-0.63461864
202,-0.1592583,0.30013233,-0.5141811,0.62465835,-0.15870318,0.2832563,1.8077236,-0.35756126,-0.5562725,-0.63461864
203,-0.983854,1.1057538,-0.9773958,1.4860579,-0.6468324,1.8631532,-0.23476857,-0.37835494,-1.4781129,-0.63461864
204,0.2721828,0.16520262,0.7950845,-0.31057355,0.01985465,-0.25556427,0.2673759,0.6861291,0.26938105,0.05513653
205,1.3400446,-0.581944,-0.33680162,-0.89283025,2.0901587,-1.1313072,-0.030191572,-1.0883315,1.1947694,1.9049954
206,-0.028409738,-1.2234993,0.3642147,-0.89283025,0.09601018,-1.1313072,0.051538665,0.23440774,1.0953798,-0.63461864
