,0,1,2
89,-3.6676776,-3.1818962,-3.2664156
90,0.991597,1.800307,1.0451125
91,-2.1903467,-1.3535649,-2.276884
92,-0.59937465,-0.6222323,-0.22714148
93,0.38551256,0.017683623,0.26762396
94,-0.29633245,-0.119441226,-0.58054537
95,-0.22057189,-0.07373294,0.1969432
96,0.04459006,-0.5765241,0.6210279
97,-0.59937465,-0.94219035,-0.58054537
98,0.991597,0.84043306,1.3278357
99,0.5370337,0.20051676,0.7623894
100,-0.48573384,0.15480848,-0.9339493
101,-0.48573384,-2.1306057,-1.3580339
102,0.8021956,0.10910019,-0.08577993
103,0.5370337,0.42905816,0.8330702
104,-3.2131145,-2.8619385,-2.488927
105,-0.031170495,-0.2108578,-0.5098646
106,-0.031170495,0.42905816,-0.58054537
107,0.991597,0.29193333,0.6210279
108,-1.6221424,-1.5821062,-1.3580339
109,1.5598012,1.3889325,1.3985164
110,0.8400759,0.56618303,0.5503471
111,-0.069050774,-0.2108578,-0.5098646
112,0.6506745,0.9775579,0.5503471
113,0.4612731,0.06339191,-0.8632685
114,0.76431537,0.93184966,1.1157933
115,-3.3267553,-2.8619385,-3.1957347
116,0.6127942,0.56618303,0.40898553
117,0.6127942,0.3833499,0.26762396
118,0.991597,1.4803491,0.8330702
119,-0.33421272,-0.07373294,-0.08577993
120,0.991597,0.42905816,0.7623894
121,0.574914,0.52047473,0.6210279
122,0.6127942,1.4346408,0.5503471
123,-0.1826916,-0.119441226,-0.08577993
124,0.6127942,0.017683623,0.97443175
125,0.23399144,0.7033082,-0.08577993
126,-1.3191003,-0.89648205,-1.0046301
127,-0.22057189,-0.2108578,0.26762396
128,0.08247034,-0.30227435,-0.29782227
129,0.574914,0.47476646,0.6917086
130,0.76431537,0.3833499,0.26762396
131,0.68855476,0.24622504,0.90375096
132,0.30975202,0.7033082,0.40898553
133,0.95371675,1.2060994,1.1864741
134,0.30975202,0.15480848,0.6917086
135,0.6506745,0.017683623,0.97443175
136,-0.9781777,-0.34798265,-0.7925877
137,0.76431537,1.1146828,0.5503471
138,0.87795615,0.3833499,0.5503471
139,0.30975202,0.017683623,0.5503471
140,0.23399144,-1.0793152,0.12626241
141,0.76431537,0.93184966,0.40898553
142,0.38551256,1.0689745,-0.08577993
143,0.4612731,-0.5765241,0.90375096
144,0.4991534,0.52047473,-0.29782227
145,-2.7206705,-2.2677305,-1.994161
146,0.23399144,0.9775579,0.40898553
147,-0.75089604,-0.4393992,0.26762396
148,0.4612731,-0.07373294,0.1969432
149,-2.3039875,-2.2220223,-2.4182463
150,-0.5614944,-0.4393992,0.26762396
151,-0.5236141,0.47476646,-0.58054537
152,-0.22057189,-0.85077375,0.12626241
153,0.5370337,0.56618303,-0.1564607
154,0.08247034,0.52047473,0.7623894
155,0.6506745,0.9775579,-0.015099149
156,0.574914,0.56618303,0.40898553
157,-3.7813187,-3.5475624,-2.842331
158,-0.40997326,0.42905816,-0.65122616
159,0.68855476,1.1146828,0.7623894
160,-0.5236141,-0.7136489,-1.8527994
161,0.91583645,1.1146828,0.1969432
162,-0.9781777,-0.94219035,-1.7114378
163,-0.40997326,-0.119441226,0.26762396
164,-0.33421272,0.15480848,-0.58054537
165,0.4991534,-0.07373294,0.5503471
166,-0.75089604,-1.1250235,-0.36850303
167,0.76431537,-0.6222323,-0.015099149
168,0.30975202,0.52047473,0.97443175
169,0.68855476,0.79472476,0.97443175
170,-1.3948607,-1.2621483,-0.72190696
171,0.23399144,0.6118916,-0.1564607
172,-0.22057189,0.42905816,-1.0046301
173,0.27187172,-0.6222323,0.5503471
174,0.006709783,-0.3936909,0.1969432
175,0.3476323,0.47476646,-0.015099149
176,-0.75089604,-0.7136489,-0.08577993
177,-1.1675792,-0.94219035,-1.7114378
178,0.68855476,0.56618303,0.26762396
179,-0.22057189,1.0689745,-0.43918383
180,0.3476323,1.3432242,0.40898553
181,0.08247034,0.15480848,-0.29782227
182,0.72643507,0.79472476,0.6917086
183,-0.10693105,0.24622504,-0.29782227
184,-1.2433397,-1.0793152,-1.4287148
185,0.42339283,0.20051676,0.12626241
186,0.991597,1.5260574,1.1864741
187,0.68855476,-0.2108578,-0.08577993
188,0.8400759,-0.89648205,-0.015099149
189,-0.63725495,-0.5308158,-0.43918383
190,-2.0009453,-1.3992732,-3.0543733
191,0.3476323,0.47476646,0.40898553
192,-0.1826916,0.3376416,0.12626241
193,0.08247034,0.06339191,-0.015099149
194,1.4461603,2.1659732,1.4691972
195,0.120350614,-0.6679406,-0.22714148
196,1.0294772,1.5260574,0.40898553
197,1.1052378,1.2060994,1.2571548
198,-1.4706213,-1.3535649,-1.1459916
199,0.04459006,-1.7192311,-1.6407571
200,-0.10693105,0.29193333,-0.43918383
201,1.0294772,1.1603911,1.0451125
202,0.4991534,0.3833499,0.6917086
203,0.4991534,0.3833499,0.26762396
204,0.8021956,0.29193333,0.6210279
205,0.87795615,0.56618303,0.8330702
206,0.4991534,-0.119441226,0.8330702
207,-0.069050774,-0.5765241,-0.22714148
208,-0.22057189,-0.85077375,-0.43918383
209,0.27187172,0.24622504,-0.5098646
210,0.4612731,1.0689745,0.5503471
211,0.6127942,0.6118916,0.40898553
212,-0.29633245,-0.2108578,0.4796663
213,-1.5842621,-0.94219035,-1.1459916
214,0.30975202,0.47476646,0.4796663
215,0.30975202,-0.6679406,0.12626241
216,0.3476323,-0.02802466,0.40898553
217,-1.1296989,-0.80506545,-0.43918383
218,1.0294772,1.2518076,0.6917086
219,0.23399144,0.29193333,0.1969432
220,0.30975202,0.24622504,0.5503471
221,-2.3418677,-1.8106477,-1.7114378
222,0.30975202,-0.4393992,0.8330702
223,-0.7130158,-0.30227435,-0.22714148
224,-0.44785357,-0.02802466,-0.1564607
225,-0.031170495,0.24622504,0.05558163
226,-1.546382,-1.4906898,-2.842331
227,0.4991534,0.15480848,-0.7925877
228,0.38551256,0.84043306,0.6917086
229,0.006709783,0.15480848,0.26762396
230,0.23399144,-0.34798265,1.0451125
231,-0.5236141,0.29193333,-0.36850303
232,-2.0009453,-1.1707318,-0.72190696
233,0.91583645,1.4803491,1.0451125
234,-1.6221424,-1.3078566,-0.9339493
235,0.23399144,-0.25656608,0.4796663
236,0.8021956,-0.34798265,0.5503471
237,-0.33421272,0.06339191,-0.08577993
238,-1.016058,-1.2621483,-0.43918383
239,0.76431537,0.20051676,-0.08577993
240,0.68855476,0.6118916,0.33830476
241,0.42339283,0.10910019,0.6210279
242,-1.4706213,-1.5821062,-0.72190696
243,-1.8494241,-1.2621483,-1.0046301
244,-1.0539383,-0.5308158,-0.015099149
245,0.91583645,0.6118916,1.0451125
246,0.72643507,1.2518076,0.40898553
247,0.27187172,-0.6222323,-0.43918383
248,0.38551256,0.9775579,-0.08577993
249,-0.63725495,-1.3078566,-0.9339493
250,0.30975202,0.7033082,0.33830476
251,1.0673575,1.1146828,0.97443175
252,0.04459006,-0.16514951,0.90375096
253,0.4991534,-1.0793152,-0.43918383
254,0.1582309,-0.3936909,0.7623894
255,0.91583645,0.6118916,1.2571548
256,1.2567589,1.3889325,1.1864741
257,-1.432741,-2.3591473,-1.8527994
258,-1.7736635,-1.6278145,-2.2062032
259,0.04459006,0.017683623,-0.9339493
260,0.30975202,0.24622504,0.90375096
261,0.91583645,0.56618303,0.97443175
262,-0.25845218,-0.7593572,0.40898553
263,0.4612731,0.6118916,-0.015099149
264,0.120350614,0.3376416,0.4796663
265,0.68855476,0.7033082,1.1157933
266,0.95371675,1.1146828,0.40898553
267,-0.33421272,-0.30227435,-0.22714148
268,0.91583645,1.9831401,0.7623894
269,-2.1524663,-1.9477725,-1.6407571
270,0.3476323,0.56618303,0.12626241
271,1.0294772,1.1146828,0.97443175
272,-0.069050774,-0.02802466,-0.08577993
273,-0.069050774,0.3376416,-0.5098646
274,-0.069050774,-0.7593572,-0.43918383
275,0.4612731,0.15480848,0.90375096
276,0.6127942,0.93184966,-0.08577993
277,-0.48573384,0.29193333,-0.5098646
278,0.30975202,0.47476646,-0.1564607
279,1.0294772,0.88614136,0.90375096
280,-1.5085016,-1.3078566,-1.6407571
281,0.38551256,-0.02802466,0.33830476
282,-1.0539383,-0.7593572,-0.36850303
283,1.1052378,1.4346408,0.8330702
284,-1.8115438,-1.4449815,-3.478458
285,-0.031170495,0.20051676,-0.08577993
286,0.68855476,-0.02802466,0.12626241
287,0.76431537,-0.34798265,0.26762396
288,1.0673575,1.5717657,1.1864741
289,-1.7736635,-1.9934808,-2.77165
290,1.0294772,0.20051676,0.97443175
291,-1.28122,-1.7192311,-1.0046301
292,0.1582309,-0.6679406,0.40898553
293,0.5370337,0.20051676,0.6917086
294,-0.14481133,0.10910019,-0.9339493
295,0.006709783,0.20051676,0.5503471
296,-2.5691495,-2.1763139,-1.3580339
297,0.6127942,-0.34798265,0.33830476
298,0.87795615,0.6575999,0.6210279
299,0.19611117,0.3376416,0.26762396
300,-0.29633245,0.15480848,-0.29782227
301,-1.7736635,-1.4449815,-2.9130116
302,-1.9251847,-1.856356,-2.347565
303,-0.25845218,-0.34798265,-0.58054537
304,0.5370337,0.017683623,1.3278357
305,-0.031170495,-0.119441226,-0.015099149
306,-0.22057189,-0.9878986,0.05558163
307,0.6506745,0.42905816,0.7623894
308,-2.758551,-2.496272,-2.4182463
309,-0.44785357,-0.48510748,-0.5098646
310,0.1582309,-0.07373294,0.1969432
311,-0.25845218,0.3376416,-0.36850303
312,-2.9858325,-3.456146,-3.125054
313,0.574914,-0.6222323,0.97443175
314,0.5370337,0.7490165,0.1969432
315,-2.6449099,-2.2677305,-3.1957347
316,-1.7357833,-1.2621483,-0.43918383
317,1.0294772,1.5260574,0.6917086
318,0.91583645,-0.6679406,0.12626241
319,0.91583645,1.0232662,1.2571548
320,0.1582309,0.88614136,0.05558163
321,0.6127942,0.3376416,0.7623894
322,-0.48573384,-0.25656608,-1.4287148
323,0.95371675,0.7490165,1.0451125
324,0.42339283,0.017683623,-0.29782227
325,0.8400759,0.79472476,0.4796663
326,0.1582309,-0.4393992,0.4796663
327,0.6506745,0.9775579,0.97443175
328,0.1582309,0.10910019,-0.08577993
329,0.72643507,0.29193333,0.6917086
330,1.0294772,0.20051676,0.26762396
331,0.19611117,-0.7136489,0.12626241
332,-0.10693105,-0.16514951,-0.5098646
333,-0.069050774,-0.30227435,0.12626241
334,0.72643507,1.0232662,0.5503471
335,0.8400759,0.47476646,1.1157933
336,-2.0009453,-1.7192311,-1.2873532
337,-0.5614944,-0.30227435,-0.015099149
338,0.4612731,-1.1250235,-0.1564607
339,1.1052378,0.3376416,0.6210279
340,0.6506745,0.29193333,0.6917086
341,-1.4706213,-3.0447714,-1.2873532
342,0.4612731,1.2975159,0.1969432
343,-0.031170495,0.10910019,-0.36850303
344,-1.7357833,-0.85077375,-0.72190696
345,0.38551256,0.06339191,0.4796663
346,1.1431181,0.7033082,0.8330702
347,0.4991534,-0.2108578,0.26762396
348,-0.10693105,-0.119441226,-0.36850303
349,-1.697903,-1.0336069,-1.7821187
350,0.72643507,0.84043306,0.40898553
351,0.574914,1.5717657,0.4796663
352,-1.0918186,-1.1707318,-2.1355226
353,-0.25845218,-0.2108578,0.12626241
354,0.76431537,0.84043306,1.1157933
355,0.38551256,0.6118916,-0.36850303
356,0.38551256,0.47476646,0.40898553
357,-0.14481133,0.20051676,-0.7925877
358,0.1582309,-0.02802466,-0.43918383
359,0.6506745,0.7033082,0.7623894
360,-0.33421272,-0.48510748,-0.015099149
361,0.72643507,1.2518076,0.5503471
362,1.1052378,0.06339191,-0.22714148
363,0.4612731,1.0232662,1.0451125
364,-2.758551,-2.3591473,-1.994161
365,0.8400759,1.2975159,1.1157933
366,-0.14481133,-0.48510748,0.12626241
367,0.8021956,0.47476646,1.1157933
368,-0.9024172,-0.6222323,-0.36850303
369,0.91583645,1.2975159,0.90375096
370,0.006709783,0.24622504,-0.1564607
371,0.38551256,0.10910019,-0.36850303
372,-0.14481133,-0.3936909,0.12626241
373,0.4612731,0.42905816,0.33830476
374,-2.0767057,-1.9477725,-2.2062032
375,0.76431537,0.6575999,0.97443175
376,0.574914,1.3432242,1.1157933
377,0.72643507,0.42905816,-0.015099149
378,0.72643507,-0.07373294,0.33830476
379,-0.1826916,-0.07373294,0.5503471
380,0.30975202,0.47476646,0.26762396
381,0.1582309,1.1603911,0.26762396
382,-3.061593,-2.6791053,-2.6302886
383,-0.372093,-0.30227435,0.6917086
384,0.6506745,1.1146828,0.5503471
385,-0.10693105,-0.16514951,0.05558163
386,0.6127942,-0.34798265,-0.1564607
387,0.91583645,1.1146828,0.7623894
388,-0.25845218,-0.7593572,-0.58054537
389,0.23399144,0.3833499,0.33830476
390,-0.9024172,-1.3078566,0.12626241
391,0.91583645,1.5717657,0.40898553
392,-2.1903467,-1.7192311,-1.994161
393,0.1582309,-0.5308158,0.1969432
394,0.38551256,-0.119441226,0.12626241
395,-0.29633245,-0.4393992,-0.22714148
396,0.76431537,0.47476646,0.97443175
397,0.574914,-0.2108578,0.5503471
398,-1.3191003,-0.85077375,-0.65122616
399,-0.031170495,-0.48510748,-0.08577993
400,-0.44785357,-0.119441226,-0.9339493
401,0.8021956,0.9775579,0.90375096
402,0.4612731,0.56618303,-0.29782227
403,0.95371675,0.79472476,0.1969432
404,-0.7130158,-2.0848975,-0.7925877
405,0.04459006,-0.34798265,0.90375096
406,0.38551256,0.42905816,0.4796663
407,0.5370337,0.29193333,0.8330702
408,0.4991534,-0.48510748,-0.36850303
409,0.30975202,0.15480848,1.0451125
410,1.0294772,1.2975159,0.8330702
411,0.76431537,-0.16514951,0.6210279
412,-3.440396,-2.9076467,-2.842331
413,-3.6297975,-3.456146,-3.6198194
414,0.76431537,1.0689745,0.90375096
415,-0.33421272,0.20051676,-0.015099149
416,-0.29633245,0.29193333,-0.36850303
417,-1.2433397,-1.536398,-0.8632685
418,1.8628434,1.8460153,1.9639627
419,0.4612731,0.06339191,0.5503471
420,0.87795615,0.9775579,1.1864741
421,-0.372093,0.10910019,-0.08577993
422,0.72643507,1.2060994,0.05558163
423,-0.9781777,-0.30227435,-0.58054537
424,-0.78877634,-0.80506545,-1.4287148
425,0.8400759,1.3889325,1.3278357
426,-0.29633245,0.29193333,-0.58054537
427,0.91583645,0.3833499,0.8330702
428,0.91583645,1.1603911,0.5503471
429,-0.10693105,0.7033082,-0.1564607
430,-2.758551,-2.2677305,-1.3580339
431,1.1431181,1.5260574,1.2571548
432,0.6127942,0.29193333,1.0451125
433,0.006709783,-0.4393992,-0.1564607
434,0.006709783,-0.9878986,-0.5098646
435,-0.10693105,0.52047473,-0.5098646
436,0.4991534,0.7033082,0.97443175
437,0.4612731,0.7490165,0.12626241
438,1.0673575,1.4346408,0.6917086
439,0.91583645,0.93184966,0.8330702
440,0.38551256,0.10910019,0.8330702
441,0.19611117,0.42905816,-0.08577993
442,0.8021956,0.42905816,0.90375096
443,0.68855476,0.52047473,0.90375096
444,0.4612731,0.3376416,0.6917086
445,1.3703998,1.2060994,1.1864741
446,1.0673575,0.56618303,1.1157933
447,-0.40997326,-1.0793152,0.1969432
448,-1.4706213,-1.5821062,-1.7821187
449,0.3476323,0.20051676,1.1157933
450,-0.29633245,0.24622504,0.1969432
451,0.76431537,1.1603911,1.1157933
452,-0.14481133,0.29193333,-0.58054537
453,-0.40997326,-0.4393992,0.05558163
454,-2.1524663,-1.536398,-1.8527994
455,-0.031170495,-0.25656608,0.8330702
456,0.6506745,0.47476646,0.1969432
457,0.3476323,0.42905816,0.90375096
458,-1.2433397,-0.89648205,-0.8632685
459,0.91583645,0.9775579,0.6210279
460,-1.432741,-0.94219035,-1.7114378
461,-0.22057189,0.42905816,0.1969432
462,1.0673575,1.0689745,0.6210279
463,0.3476323,0.10910019,0.97443175
464,1.2946392,2.1659732,1.539878
465,0.8021956,0.24622504,0.8330702
466,-2.228227,-1.9477725,-3.3370962
467,0.38551256,-0.07373294,0.6210279
468,0.1582309,0.15480848,0.5503471
469,0.38551256,0.017683623,0.05558163
470,0.5370337,0.42905816,1.3278357
471,1.2946392,1.6631821,1.1864741
472,0.6127942,0.6118916,0.26762396
473,0.3476323,-0.3936909,0.4796663
474,1.1052378,0.79472476,0.8330702
475,-0.1826916,0.10910019,-0.7925877
476,-0.9402974,-0.80506545,-1.1459916
477,-0.372093,-0.2108578,-1.2873532
478,-0.031170495,0.88614136,0.05558163
479,-0.9402974,-0.85077375,0.12626241
480,0.4612731,0.7033082,0.6210279
481,0.8021956,1.5260574,1.1157933
482,0.120350614,0.52047473,-0.22714148
483,0.5370337,0.6575999,0.1969432
484,1.1431181,1.2060994,1.2571548
485,-0.10693105,0.29193333,0.26762396
486,0.27187172,0.06339191,-0.22714148
487,0.38551256,0.06339191,0.6917086
488,0.91583645,0.06339191,0.5503471
489,0.8400759,0.6575999,1.1157933
490,0.30975202,0.10910019,0.33830476
491,0.4991534,0.6118916,0.12626241
492,-0.372093,-0.80506545,-0.08577993
493,0.6506745,1.2518076,0.90375096
494,0.120350614,0.6575999,-0.58054537
495,0.006709783,-0.16514951,0.26762396
496,-2.9479523,-2.2677305,-1.0046301
497,0.8021956,0.79472476,0.40898553
498,1.0673575,0.3376416,0.5503471
499,0.68855476,0.06339191,0.4796663
500,0.4991534,0.3376416,-0.1564607
501,-1.1675792,-1.2621483,-1.0753108
502,1.0294772,1.7088904,0.90375096
503,0.27187172,0.47476646,0.12626241
504,0.8021956,0.93184966,0.90375096
505,0.8021956,-1.1250235,-0.29782227
506,0.68855476,0.52047473,0.90375096
507,-3.0994732,-2.81623,-3.1957347
508,0.95371675,0.42905816,0.6210279
509,0.72643507,0.7033082,0.6917086
510,0.91583645,2.3030982,0.97443175
511,0.6127942,1.1146828,0.6210279
512,0.91583645,0.56618303,1.3278357
513,0.30975202,0.7033082,1.1864741
514,0.6127942,-0.16514951,0.7623894
515,0.30975202,0.10910019,0.05558163
516,-0.031170495,-0.02802466,-0.7925877
517,-0.59937465,-0.02802466,0.33830476
518,0.6506745,0.24622504,1.1157933
519,0.120350614,0.6575999,-0.015099149
520,-1.0918186,-1.3992732,-0.36850303
521,0.6506745,-0.2108578,-0.29782227
522,0.6506745,0.7490165,0.7623894
523,0.8021956,0.15480848,1.1864741
524,0.42339283,0.47476646,0.5503471
525,-1.7357833,-0.94219035,-0.015099149
526,-0.069050774,-0.16514951,0.33830476
527,-0.44785357,0.06339191,0.4796663
528,-0.40997326,-0.94219035,-0.08577993
529,-0.48573384,-0.16514951,0.26762396
530,0.5370337,0.3833499,0.6210279
531,0.87795615,0.29193333,1.0451125
532,0.1582309,-1.536398,-0.72190696
533,0.6506745,0.20051676,0.33830476
534,0.68855476,0.88614136,0.4796663
535,0.91583645,0.06339191,0.90375096
536,-3.402516,-2.81623,-3.1957347
537,0.1582309,0.24622504,0.26762396
538,0.76431537,1.2975159,0.97443175
539,0.574914,1.2975159,0.8330702
540,0.120350614,0.15480848,-0.65122616
541,0.4991534,0.47476646,0.4796663
542,-0.44785357,-0.2108578,-0.7925877
543,0.6127942,0.84043306,1.1864741
544,0.8400759,0.47476646,0.7623894
545,0.95371675,0.47476646,0.7623894
546,0.5370337,0.7033082,0.97443175
547,-0.1826916,-0.16514951,0.26762396
548,0.991597,0.9775579,0.4796663
549,-0.031170495,0.06339191,-0.7925877
550,-0.44785357,-0.94219035,-0.1564607
551,0.19611117,0.6118916,0.7623894
552,-3.3267553,-2.9533548,-3.125054
553,0.4612731,0.47476646,0.5503471
554,1.0673575,2.1659732,0.97443175
555,-1.5842621,-0.9878986,-1.3580339
556,0.42339283,-0.2108578,-0.1564607
557,0.30975202,-0.25656608,0.90375096
558,-0.48573384,-0.07373294,-1.0753108
559,0.4991534,-0.07373294,-0.08577993
560,-0.48573384,-1.2164401,0.33830476
561,0.42339283,0.84043306,0.7623894
562,0.006709783,0.10910019,-0.36850303
563,0.3476323,0.93184966,1.1157933
564,0.68855476,1.4803491,0.40898553
565,-0.48573384,-0.16514951,-0.58054537
566,1.1809984,0.24622504,0.6917086
567,-0.44785357,-0.6679406,-0.58054537
568,0.23399144,1.0232662,-0.22714148
569,0.87795615,0.56618303,0.90375096
570,1.1809984,1.6174738,1.0451125
571,0.991597,0.9775579,0.90375096
572,-0.031170495,0.24622504,-0.29782227
573,0.23399144,0.06339191,0.33830476
574,-0.40997326,-0.02802466,-0.08577993
575,0.574914,0.20051676,0.6210279
576,-0.9781777,-1.5821062,-0.58054537
577,0.3476323,1.2060994,0.8330702
578,-2.379748,-1.9020643,-1.2166724
579,0.19611117,-0.02802466,-0.58054537
580,0.04459006,-0.119441226,-0.36850303
581,-3.137354,-2.9076467,-3.6198194
582,0.574914,0.88614136,0.05558163
583,0.5370337,-0.5765241,0.4796663
584,0.991597,0.10910019,0.4796663
585,1.4461603,1.7545987,1.539878
586,0.08247034,-0.16514951,0.12626241
587,0.91583645,0.79472476,1.1864741
588,-0.22057189,-0.25656608,0.1969432
589,0.95371675,1.1603911,0.7623894
590,0.8021956,0.9775579,0.6917086
591,0.574914,0.15480848,1.1157933
592,-0.9402974,-1.1707318,-0.5098646
593,0.5370337,0.15480848,0.4796663
594,0.95371675,0.52047473,1.0451125
595,1.0294772,-0.7136489,0.5503471
596,0.8021956,-0.5765241,0.33830476
597,0.04459006,0.3833499,-0.22714148
598,0.120350614,-0.6679406,0.6210279
599,0.30975202,0.7490165,0.33830476
600,-1.2054594,-1.0793152,-1.0753108
601,0.991597,1.2060994,0.97443175
602,-0.25845218,-0.4393992,0.5503471
603,0.6506745,0.6575999,0.8330702
604,0.27187172,0.3376416,0.33830476
605,1.0673575,0.6575999,0.8330702
606,0.27187172,1.2518076,1.1864741
607,-1.3191003,-1.6278145,-2.488927
608,0.574914,-0.5308158,-0.22714148
609,-2.796431,-2.450564,-2.5596077
610,1.1052378,1.3432242,1.1864741
611,-2.6449099,-1.9020643,-1.2166724
612,0.72643507,0.7033082,0.97443175
613,0.5370337,0.84043306,0.40898553
614,-0.29633245,0.15480848,0.7623894
615,-1.3191003,-0.85077375,-1.7114378
616,0.6506745,0.52047473,0.12626241
617,-1.3191003,-1.0793152,-0.9339493
618,0.991597,0.6118916,1.0451125
619,0.120350614,0.15480848,-0.29782227
620,-1.0539383,-1.0793152,-1.3580339
621,0.87795615,1.0689745,0.40898553
622,-2.6070297,-2.0848975,-2.276884
623,1.1809984,0.7033082,0.90375096
624,0.87795615,1.0232662,1.0451125
625,0.006709783,0.47476646,0.40898553
626,0.19611117,0.3833499,0.26762396
627,0.91583645,1.800307,1.0451125
628,-3.0237126,-2.5876887,-3.3370962
629,-0.63725495,-0.119441226,-0.9339493
630,-1.2054594,-1.856356,-0.58054537
631,-2.0767057,-2.6333969,-2.347565
632,-0.031170495,0.3833499,-0.7925877
633,0.19611117,0.7490165,-0.5098646
634,0.72643507,0.93184966,0.5503471
635,0.4612731,0.6575999,1.1864741
636,-0.031170495,-0.2108578,0.12626241
637,0.38551256,1.1603911,-0.22714148
638,-0.78877634,-0.02802466,-1.1459916
639,-0.33421272,0.3376416,0.1969432
640,-0.22057189,-0.25656608,-0.08577993
641,-1.016058,-0.30227435,0.1969432
642,0.04459006,0.93184966,0.05558163
643,0.5370337,0.52047473,1.1864741
644,1.0673575,0.88614136,0.97443175
645,-0.40997326,-0.3936909,-0.22714148
646,0.1582309,-0.34798265,-0.1564607
647,0.6127942,0.52047473,0.1969432
648,0.4991534,0.24622504,1.0451125
649,0.574914,0.7033082,0.8330702
650,0.120350614,0.56618303,-0.9339493
651,-0.5614944,-0.02802466,-1.9234802
652,-0.33421272,0.24622504,-0.08577993
653,-0.40997326,-0.3936909,-0.5098646
654,-1.546382,-2.0848975,-2.9130116
655,0.3476323,0.15480848,0.33830476
656,0.991597,1.2975159,0.8330702
657,1.1431181,1.2518076,1.3278357
658,-1.28122,-0.9878986,-2.276884
659,0.91583645,0.9775579,0.7623894
660,0.8021956,0.6575999,0.7623894
661,0.6506745,0.93184966,0.8330702
662,0.68855476,0.017683623,0.5503471
663,0.4612731,-0.6679406,0.4796663
