,0,1,2
327,0.45490196,0.25490198,0.52156866
328,0.6392157,0.45882353,0.6509804
329,0.627451,0.5294118,0.6431373
330,0.6392157,0.5294118,0.6862745
331,0.4,0.34117648,0.5176471
332,0.5921569,0.49803922,0.64705884
333,0.6117647,0.4862745,0.6431373
334,0.6666667,0.46666667,0.654902
335,0.59607846,0.5411765,0.654902
336,0.6039216,0.5411765,0.6666667
337,0.5921569,0.5686275,0.6627451
338,0.60784316,0.42745098,0.63529414
339,0.3882353,0.35686275,0.57254905
340,0.5254902,0.3882353,0.62352943
341,0.5647059,0.47843137,0.627451
342,0.63529414,0.44313726,0.63529414
343,0.68235296,0.6392157,0.69803923
344,0.22352941,0.18431373,0.47058824
345,0.6627451,0.50980395,0.64705884
346,0.6392157,0.44705883,0.654902
347,0.60784316,0.4392157,0.627451
348,0.49019608,0.39607844,0.60784316
349,0.6156863,0.41960785,0.6431373
350,0.6509804,0.49803922,0.6901961
351,0.6313726,0.56078434,0.6627451
352,0.5176471,0.4627451,0.6156863
353,0.6039216,0.4627451,0.6431373
354,0.65882355,0.64705884,0.70980394
355,0.30980393,0.2627451,0.5176471
356,0.5882353,0.5019608,0.6901961
357,0.31764707,0.26666668,0.4745098
358,0.6666667,0.5019608,0.654902
359,0.43529412,0.30588236,0.47843137
360,0.5568628,0.41960785,0.6509804
361,0.5647059,0.44313726,0.6313726
362,0.627451,0.54901963,0.654902
363,0.6509804,0.53333336,0.65882355
364,0.67058825,0.44705883,0.6431373
365,0.5882353,0.47058824,0.6509804
366,0.6313726,0.47843137,0.6509804
367,0.63529414,0.44705883,0.67058825
368,0.65882355,0.5764706,0.69803923
369,0.6117647,0.44313726,0.6784314
370,0.60784316,0.48235294,0.6745098
371,0.54509807,0.40392157,0.6392157
372,0.627451,0.4862745,0.63529414
373,0.59607846,0.4392157,0.68235296
374,0.6117647,0.49803922,0.6313726
375,0.6156863,0.5058824,0.6313726
376,0.14509805,0.13725491,0.47843137
377,0.5882353,0.4509804,0.6
378,0.6039216,0.5294118,0.6313726
379,0.4862745,0.38039216,0.5529412
380,0.5686275,0.45882353,0.6431373
381,0.5803922,0.4862745,0.6431373
382,0.34901962,0.3019608,0.50980395
383,0.75686276,0.5372549,0.7176471
384,0.6313726,0.47058824,0.6627451
385,0.35686275,0.3254902,0.49411765
386,0.3764706,0.34509805,0.5764706
387,0.54901963,0.45882353,0.64705884
388,0.6392157,0.50980395,0.6745098
389,0.60784316,0.48235294,0.63529414
390,0.47058824,0.35686275,0.6156863
391,0.3764706,0.30588236,0.5921569
392,0.64705884,0.49019608,0.65882355
393,0.654902,0.5764706,0.6862745
394,0.49803922,0.36078432,0.58431375
395,0.6392157,0.54901963,0.627451
396,0.60784316,0.4745098,0.6666667
397,0.627451,0.45882353,0.68235296
398,0.5882353,0.4627451,0.6156863
399,0.5647059,0.45490196,0.6117647
400,0.627451,0.52156866,0.6627451
401,0.40784314,0.34901962,0.5647059
402,0.6039216,0.48235294,0.65882355
403,0.3882353,0.3647059,0.60784316
404,0.52156866,0.41568628,0.5803922
405,0.6784314,0.54509807,0.68235296
406,0.62352943,0.4627451,0.627451
407,0.5058824,0.40784314,0.54901963
408,0.5568628,0.47058824,0.6392157
409,0.43137255,0.3137255,0.5764706
410,0.6392157,0.53333336,0.6666667
411,0.6862745,0.49411765,0.6784314
412,0.52156866,0.45490196,0.57254905
413,0.6156863,0.5372549,0.6784314
414,0.60784316,0.53333336,0.6431373
415,0.6901961,0.53333336,0.6745098
416,0.58431375,0.50980395,0.6039216
417,0.69411767,0.5411765,0.69803923
418,0.58431375,0.45490196,0.6392157
419,0.61960787,0.49803922,0.64705884
420,0.60784316,0.43529412,0.65882355
421,0.58431375,0.47058824,0.6666667
422,0.5058824,0.48235294,0.6431373
423,0.5921569,0.44313726,0.65882355
424,0.48235294,0.43137255,0.5803922
425,0.57254905,0.44705883,0.6392157
426,0.6666667,0.5137255,0.65882355
427,0.6392157,0.4509804,0.68235296
428,0.59607846,0.48235294,0.65882355
429,0.63529414,0.53333336,0.6745098
430,0.6431373,0.44705883,0.6862745
431,0.62352943,0.5411765,0.6627451
432,0.6431373,0.49411765,0.6666667
433,0.60784316,0.43529412,0.67058825
434,0.45882353,0.32941177,0.54901963
435,0.6156863,0.28627452,0.5803922
436,0.59607846,0.53333336,0.627451
437,0.5137255,0.4117647,0.65882355
438,0.63529414,0.5137255,0.69411767
439,0.4745098,0.4509804,0.6313726
440,0.5764706,0.4862745,0.6509804
441,0.654902,0.48235294,0.6784314
442,0.5921569,0.47058824,0.6431373
443,0.627451,0.47843137,0.68235296
444,0.6,0.4392157,0.654902
445,0.56078434,0.43529412,0.5921569
446,0.57254905,0.47058824,0.627451
447,0.62352943,0.5058824,0.654902
448,0.59607846,0.4627451,0.6117647
449,0.5921569,0.49803922,0.6431373
450,0.6745098,0.5647059,0.68235296
451,0.5921569,0.4627451,0.62352943
452,0.654902,0.56078434,0.6627451
453,0.6,0.5058824,0.6
454,0.54901963,0.41568628,0.654902
455,0.6509804,0.5176471,0.6666667
456,0.5921569,0.49411765,0.63529414
457,0.6313726,0.49019608,0.6862745
458,0.60784316,0.45882353,0.60784316
459,0.6156863,0.49019608,0.6117647
460,0.6,0.4745098,0.6509804
461,0.6392157,0.48235294,0.6745098
462,0.6431373,0.50980395,0.6666667
463,0.5568628,0.4509804,0.60784316
464,0.5372549,0.41960785,0.6156863
465,0.56078434,0.44705883,0.6039216
466,0.6,0.48235294,0.6313726
467,0.45882353,0.3647059,0.5568628
468,0.6313726,0.5294118,0.6784314
469,0.52156866,0.39215687,0.60784316
470,0.58431375,0.3882353,0.654902
471,0.5764706,0.42352942,0.6666667
472,0.6745098,0.5294118,0.7019608
473,0.6156863,0.42745098,0.59607846
474,0.4509804,0.3647059,0.6117647
475,0.5882353,0.45882353,0.6627451
476,0.49803922,0.3019608,0.6039216
477,0.61960787,0.48235294,0.6784314
478,0.627451,0.44313726,0.6784314
479,0.5686275,0.40784314,0.63529414
480,0.34509805,0.2509804,0.50980395
481,0.58431375,0.50980395,0.64705884
482,0.6,0.5176471,0.68235296
483,0.57254905,0.46666667,0.61960787
484,0.5921569,0.45490196,0.6156863
485,0.5686275,0.42352942,0.6392157
486,0.6666667,0.5254902,0.67058825
487,0.45490196,0.40784314,0.5568628
488,0.50980395,0.38431373,0.6039216
489,0.6313726,0.48235294,0.67058825
490,0.5568628,0.42352942,0.6
491,0.4117647,0.3647059,0.627451
492,0.6392157,0.46666667,0.6784314
493,0.6117647,0.47058824,0.65882355
494,0.67058825,0.54901963,0.7019608
495,0.6156863,0.49411765,0.69803923
496,0.654902,0.48235294,0.6627451
497,0.59607846,0.4509804,0.65882355
498,0.69411767,0.6117647,0.70980394
499,0.43137255,0.3529412,0.53333336
500,0.61960787,0.5372549,0.6666667
501,0.5882353,0.44313726,0.64705884
502,0.6039216,0.4745098,0.6745098
503,0.6431373,0.4862745,0.68235296
504,0.41960785,0.3647059,0.5294118
505,0.60784316,0.5176471,0.6627451
506,0.6039216,0.46666667,0.6431373
507,0.6784314,0.5019608,0.69803923
508,0.5176471,0.42352942,0.61960787
509,0.654902,0.5294118,0.6862745
510,0.5019608,0.34509805,0.5529412
511,0.6392157,0.4745098,0.6745098
512,0.2627451,0.22745098,0.5254902
513,0.6862745,0.5803922,0.68235296
514,0.26666668,0.22352941,0.46666667
515,0.61960787,0.50980395,0.63529414
516,0.5019608,0.39607844,0.59607846
517,0.654902,0.6039216,0.6784314
518,0.6431373,0.4392157,0.6431373
519,0.7019608,0.63529414,0.70980394
520,0.64705884,0.49019608,0.6862745
521,0.62352943,0.4627451,0.6666667
522,0.65882355,0.53333336,0.67058825
523,0.60784316,0.49019608,0.6431373
524,0.62352943,0.49019608,0.6392157
525,0.6509804,0.4745098,0.6901961
526,0.65882355,0.5647059,0.69411767
527,0.21176471,0.18039216,0.5137255
528,0.21960784,0.1882353,0.47843137
529,0.6431373,0.4627451,0.6666667
530,0.63529414,0.5686275,0.7058824
531,0.6156863,0.49411765,0.64705884
532,0.5803922,0.41568628,0.654902
533,0.59607846,0.44313726,0.68235296
534,0.69411767,0.50980395,0.68235296
535,0.54901963,0.43137255,0.6509804
536,0.62352943,0.5254902,0.63529414
537,0.6509804,0.62352943,0.68235296
538,0.4,0.30980393,0.6
539,0.7137255,0.5529412,0.69803923
540,0.62352943,0.4862745,0.6784314
541,0.63529414,0.49019608,0.65882355
542,0.6431373,0.38431373,0.6666667
543,0.63529414,0.43137255,0.6901961
544,0.6,0.43137255,0.67058825
545,0.4627451,0.23137255,0.56078434
546,0.68235296,0.5294118,0.69803923
547,0.5372549,0.35686275,0.5882353
548,0.6,0.50980395,0.67058825
549,0.6039216,0.49803922,0.65882355
550,0.69411767,0.5647059,0.6862745
551,0.6509804,0.5529412,0.654902
552,0.67058825,0.49411765,0.6666667
553,0.40392157,0.2901961,0.58431375
554,0.6431373,0.4745098,0.6745098
555,0.45882353,0.36078432,0.60784316
556,0.5176471,0.39215687,0.5921569
557,0.5686275,0.47843137,0.67058825
558,0.5803922,0.41568628,0.61960787
559,0.61960787,0.4745098,0.69411767
560,0.4862745,0.3882353,0.62352943
561,0.32156864,0.25882354,0.53333336
562,0.5882353,0.5372549,0.6
563,0.5176471,0.40392157,0.5764706
564,0.5921569,0.48235294,0.6745098
565,0.6431373,0.5294118,0.6784314
566,0.5137255,0.37254903,0.6392157
567,0.58431375,0.4509804,0.65882355
568,0.65882355,0.5176471,0.6666667
569,0.6156863,0.47843137,0.6431373
570,0.48235294,0.27450982,0.5764706
571,0.6627451,0.6039216,0.68235296
572,0.59607846,0.40392157,0.627451
573,0.59607846,0.43137255,0.6392157
574,0.54901963,0.52156866,0.64705884
575,0.5882353,0.46666667,0.6509804
576,0.5568628,0.41568628,0.6745098
577,0.32941177,0.27450982,0.5176471
578,0.49411765,0.41960785,0.5803922
579,0.61960787,0.5294118,0.67058825
580,0.68235296,0.5568628,0.68235296
581,0.5176471,0.4862745,0.6431373
582,0.39607844,0.34117648,0.5176471
583,0.36862746,0.29411766,0.5764706
584,0.5686275,0.4627451,0.60784316
585,0.61960787,0.3372549,0.5882353
586,0.6431373,0.5254902,0.63529414
587,0.58431375,0.41960785,0.6862745
588,0.6156863,0.54509807,0.6666667
589,0.46666667,0.3529412,0.54901963
590,0.6431373,0.5294118,0.7019608
591,0.6156863,0.52156866,0.6666667
592,0.35686275,0.26666668,0.5411765
593,0.6862745,0.5411765,0.68235296
594,0.6509804,0.47058824,0.69411767
595,0.61960787,0.44313726,0.6627451
596,0.6392157,0.41568628,0.65882355
597,0.5019608,0.41960785,0.57254905
598,0.6313726,0.4627451,0.6627451
599,0.62352943,0.47843137,0.67058825
600,0.54509807,0.34117648,0.654902
601,0.627451,0.4392157,0.67058825
602,0.6,0.5058824,0.67058825
603,0.62352943,0.5372549,0.654902
604,0.6627451,0.5803922,0.6784314
605,0.49411765,0.42352942,0.5568628
606,0.57254905,0.45490196,0.61960787
607,0.4392157,0.3372549,0.5764706
608,0.5372549,0.5058824,0.6039216
609,0.6156863,0.42745098,0.60784316
610,0.6039216,0.50980395,0.6666667
611,0.6862745,0.56078434,0.7019608
612,0.64705884,0.5176471,0.6392157
613,0.6901961,0.58431375,0.70980394
614,0.2901961,0.2784314,0.5372549
615,0.23137255,0.21568628,0.47058824
616,0.6627451,0.52156866,0.6784314
617,0.32156864,0.2901961,0.5803922
618,0.6039216,0.44313726,0.7019608
619,0.6039216,0.45882353,0.654902
620,0.69803923,0.4745098,0.6784314
621,0.5294118,0.46666667,0.6117647
622,0.54901963,0.38431373,0.56078434
623,0.54509807,0.4745098,0.54901963
624,0.67058825,0.4392157,0.65882355
625,0.5019608,0.40392157,0.5764706
626,0.59607846,0.41960785,0.61960787
627,0.5803922,0.4745098,0.63529414
628,0.5372549,0.36078432,0.6392157
629,0.6117647,0.49803922,0.6627451
630,0.59607846,0.49411765,0.6156863
631,0.5764706,0.50980395,0.6392157
632,0.6901961,0.5529412,0.68235296
633,0.67058825,0.5686275,0.6862745
634,0.5803922,0.29411766,0.5921569
635,0.5411765,0.42745098,0.6431373
636,0.6039216,0.48235294,0.6666667
637,0.62352943,0.5058824,0.6784314
638,0.49803922,0.4509804,0.62352943
639,0.6156863,0.4627451,0.6313726
640,0.5372549,0.4862745,0.6313726
641,0.5686275,0.47843137,0.6313726
642,0.62352943,0.34117648,0.654902
643,0.53333336,0.4117647,0.5647059
644,0.68235296,0.627451,0.68235296
645,0.6745098,0.53333336,0.6862745
646,0.24705882,0.23137255,0.5294118
647,0.5803922,0.4,0.654902
648,0.58431375,0.50980395,0.6156863
649,0.6117647,0.4509804,0.6666667
650,0.627451,0.5137255,0.64705884
651,0.59607846,0.30588236,0.5568628
652,0.6313726,0.4392157,0.6784314
653,0.6431373,0.49411765,0.654902
654,0.42352942,0.43137255,0.5686275
655,0.6117647,0.42352942,0.6313726
656,0.4862745,0.3529412,0.6313726
657,0.56078434,0.44313726,0.6431373
658,0.49411765,0.3882353,0.62352943
659,0.5921569,0.47843137,0.6392157
660,0.64705884,0.5058824,0.6666667
661,0.50980395,0.42352942,0.6156863
662,0.6431373,0.50980395,0.6862745
663,0.6039216,0.4745098,0.627451
664,0.28627452,0.27058825,0.5411765
665,0.6784314,0.5568628,0.69803923
666,0.58431375,0.4745098,0.65882355
667,0.28627452,0.24313726,0.47843137
668,0.49803922,0.44705883,0.5803922
669,0.49803922,0.37254903,0.5686275
670,0.49803922,0.42352942,0.5686275
671,0.6431373,0.4509804,0.65882355
672,0.65882355,0.4627451,0.67058825
673,0.42745098,0.39607844,0.5411765
674,0.6117647,0.4117647,0.59607846
675,0.6,0.39215687,0.6509804
676,0.627451,0.49411765,0.67058825
677,0.6784314,0.5137255,0.7137255
678,0.6666667,0.45490196,0.6509804
679,0.5764706,0.49019608,0.6392157
680,0.654902,0.45490196,0.69411767
681,0.60784316,0.4509804,0.654902
682,0.6,0.49411765,0.64705884
683,0.6784314,0.5764706,0.7058824
684,0.4509804,0.2627451,0.58431375
685,0.57254905,0.47058824,0.6627451
686,0.654902,0.5137255,0.6862745
687,0.58431375,0.44313726,0.6627451
688,0.64705884,0.52156866,0.6509804
689,0.6431373,0.44705883,0.6392157
690,0.57254905,0.53333336,0.654902
691,0.57254905,0.49411765,0.60784316
692,0.62352943,0.5176471,0.63529414
693,0.6666667,0.5137255,0.67058825
694,0.5176471,0.46666667,0.5803922
695,0.5529412,0.41568628,0.6039216
696,0.63529414,0.4117647,0.67058825
697,0.5803922,0.5254902,0.6431373
698,0.654902,0.5529412,0.6431373
699,0.65882355,0.5529412,0.7019608
700,0.7019608,0.5764706,0.69803923
701,0.62352943,0.4745098,0.6666667
702,0.6392157,0.42352942,0.68235296
703,0.6666667,0.54901963,0.69803923
704,0.49803922,0.41568628,0.58431375
705,0.5921569,0.42745098,0.62352943
